sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-17_21-35-35_entity_number_800,0,841,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba4110>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,841.0
assembly_2025-11-17_21-35-35_entity_number_800,0,841,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba46b0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,841.0
assembly_2025-11-17_21-35-35_entity_number_800,0,842,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a0e960>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,842.0
assembly_2025-11-17_21-35-35_entity_number_800,0,842,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a6fbc0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,842.0
assembly_2025-11-17_21-35-35_entity_number_800,0,843,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414892de0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,843.0
assembly_2025-11-17_21-35-35_entity_number_800,0,843,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a24e30>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,843.0
assembly_2025-11-17_21-35-35_entity_number_800,0,844,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147a0b90>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,844.0
assembly_2025-11-17_21-35-35_entity_number_800,0,844,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414975f10>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,844.0
assembly_2025-11-17_21-35-35_entity_number_800,0,845,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a35eb0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,845.0
assembly_2025-11-17_21-35-35_entity_number_800,0,845,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414907fe0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,845.0
assembly_2025-11-17_21-35-35_entity_number_800,0,846,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149c3a10>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,846.0
assembly_2025-11-17_21-35-35_entity_number_800,0,846,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149c0230>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,846.0
assembly_2025-11-17_21-35-35_entity_number_800,0,847,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148c4e60>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,847.0
assembly_2025-11-17_21-35-35_entity_number_800,0,847,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a6d340>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,847.0
assembly_2025-11-17_21-35-35_entity_number_800,0,848,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a27800>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,848.0
assembly_2025-11-17_21-35-35_entity_number_800,0,848,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a52870>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,848.0
assembly_2025-11-17_21-35-35_entity_number_800,0,849,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414996900>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,849.0
assembly_2025-11-17_21-35-35_entity_number_800,0,849,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149801d0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,849.0
assembly_2025-11-17_21-35-35_entity_number_800,0,850,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a25250>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,850.0
assembly_2025-11-17_21-35-35_entity_number_800,0,850,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149055e0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,850.0
assembly_2025-11-17_21-35-35_entity_number_800,0,851,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149c0560>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,851.0
assembly_2025-11-17_21-35-35_entity_number_800,0,851,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149f4bc0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,851.0
assembly_2025-11-17_21-35-35_entity_number_800,0,852,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149956d0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,852.0
assembly_2025-11-17_21-35-35_entity_number_800,0,852,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149f5610>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,852.0
assembly_2025-11-17_21-35-35_entity_number_800,0,853,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148e9d00>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,853.0
assembly_2025-11-17_21-35-35_entity_number_800,0,853,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414907c20>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,853.0
assembly_2025-11-17_21-35-35_entity_number_800,0,854,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149d9790>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,854.0
assembly_2025-11-17_21-35-35_entity_number_800,0,854,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a51dc0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,854.0
assembly_2025-11-17_21-35-35_entity_number_800,0,855,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414906ab0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,855.0
assembly_2025-11-17_21-35-35_entity_number_800,0,855,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147a31d0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,855.0
assembly_2025-11-17_21-35-35_entity_number_800,0,856,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149b05c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,856.0
assembly_2025-11-17_21-35-35_entity_number_800,0,856,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a25b20>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,856.0
assembly_2025-11-17_21-35-35_entity_number_800,0,857,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba4b60>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,857.0
assembly_2025-11-17_21-35-35_entity_number_800,0,857,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba5190>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,857.0
assembly_2025-11-17_21-35-35_entity_number_800,0,858,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a0f8c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,858.0
assembly_2025-11-17_21-35-35_entity_number_800,0,858,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149f5ee0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,858.0
assembly_2025-11-17_21-35-35_entity_number_800,0,859,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148c6d20>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,859.0
assembly_2025-11-17_21-35-35_entity_number_800,0,859,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492e450>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,859.0
assembly_2025-11-17_21-35-35_entity_number_800,0,860,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414955310>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,860.0
assembly_2025-11-17_21-35-35_entity_number_800,0,860,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492cce0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,860.0
assembly_2025-11-17_21-35-35_entity_number_800,0,861,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a37380>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,861.0
assembly_2025-11-17_21-35-35_entity_number_800,0,861,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147d1670>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,861.0
assembly_2025-11-17_21-35-35_entity_number_800,0,862,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba68d0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,862.0
assembly_2025-11-17_21-35-35_entity_number_800,0,862,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba5010>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,862.0
assembly_2025-11-17_21-35-35_entity_number_800,0,863,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149b32f0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,863.0
assembly_2025-11-17_21-35-35_entity_number_800,0,863,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149c0380>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,863.0
assembly_2025-11-17_21-35-35_entity_number_800,0,864,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149f6c60>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,864.0
assembly_2025-11-17_21-35-35_entity_number_800,0,864,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a6d1c0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,864.0
assembly_2025-11-17_21-35-35_entity_number_800,0,865,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148c7f80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,865.0
assembly_2025-11-17_21-35-35_entity_number_800,0,865,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492cfb0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,865.0
assembly_2025-11-17_21-35-35_entity_number_800,0,866,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149f4f80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,866.0
assembly_2025-11-17_21-35-35_entity_number_800,0,866,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147a2db0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,866.0
assembly_2025-11-17_21-35-35_entity_number_800,0,867,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414981ee0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,867.0
assembly_2025-11-17_21-35-35_entity_number_800,0,867,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414983320>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,867.0
assembly_2025-11-17_21-35-35_entity_number_800,0,868,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a27050>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,868.0
assembly_2025-11-17_21-35-35_entity_number_800,0,868,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a0db50>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,868.0
assembly_2025-11-17_21-35-35_entity_number_800,0,869,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a36d50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,869.0
assembly_2025-11-17_21-35-35_entity_number_800,0,869,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148ea2a0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,869.0
assembly_2025-11-17_21-35-35_entity_number_800,0,870,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414994f50>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,870.0
assembly_2025-11-17_21-35-35_entity_number_800,0,870,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492f770>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,870.0
assembly_2025-11-17_21-35-35_entity_number_800,0,871,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492e540>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,871.0
assembly_2025-11-17_21-35-35_entity_number_800,0,871,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148e8e30>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,871.0
assembly_2025-11-17_21-35-35_entity_number_800,0,872,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba71a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,872.0
assembly_2025-11-17_21-35-35_entity_number_800,0,872,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b687d0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,872.0
assembly_2025-11-17_21-35-35_entity_number_800,0,873,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a6d070>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,873.0
assembly_2025-11-17_21-35-35_entity_number_800,0,873,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a34980>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,873.0
assembly_2025-11-17_21-35-35_entity_number_800,0,874,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149f6390>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,874.0
assembly_2025-11-17_21-35-35_entity_number_800,0,874,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a37560>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,874.0
assembly_2025-11-17_21-35-35_entity_number_800,0,875,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148c5040>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,875.0
assembly_2025-11-17_21-35-35_entity_number_800,0,875,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149079e0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,875.0
assembly_2025-11-17_21-35-35_entity_number_800,0,876,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149b2c30>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,876.0
assembly_2025-11-17_21-35-35_entity_number_800,0,876,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148aa630>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,876.0
assembly_2025-11-17_21-35-35_entity_number_800,0,877,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149c2360>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,877.0
assembly_2025-11-17_21-35-35_entity_number_800,0,877,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492f050>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,877.0
assembly_2025-11-17_21-35-35_entity_number_800,0,878,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149b1e50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,878.0
assembly_2025-11-17_21-35-35_entity_number_800,0,878,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147d2e10>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,878.0
assembly_2025-11-17_21-35-35_entity_number_800,0,879,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414974350>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,879.0
assembly_2025-11-17_21-35-35_entity_number_800,0,879,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492e030>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,879.0
assembly_2025-11-17_21-35-35_entity_number_800,0,880,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148e83e0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,880.0
assembly_2025-11-17_21-35-35_entity_number_800,0,880,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147d0590>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,880.0
assembly_2025-11-17_21-35-35_entity_number_800,0,881,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ba4650>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,881.0
assembly_2025-11-17_21-35-35_entity_number_800,0,881,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149b1250>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,881.0
assembly_2025-11-17_21-35-35_entity_number_800,0,882,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b68560>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,882.0
assembly_2025-11-17_21-35-35_entity_number_800,0,882,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149c31a0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,882.0
assembly_2025-11-17_21-35-35_entity_number_800,0,883,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149dae40>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,883.0
assembly_2025-11-17_21-35-35_entity_number_800,0,883,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41492e780>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,883.0
assembly_2025-11-17_21-35-35_entity_number_800,0,884,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414a508c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,884.0
assembly_2025-11-17_21-35-35_entity_number_800,0,884,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414891370>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,884.0
assembly_2025-11-17_21-35-35_entity_number_800,0,885,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4149db260>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,885.0
assembly_2025-11-17_21-35-35_entity_number_800,0,885,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148eabd0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,885.0
assembly_2025-11-17_21-35-35_entity_number_800,0,886,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148a8ad0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,886.0
assembly_2025-11-17_21-35-35_entity_number_800,0,886,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148a9130>>,BDC,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,886.0
assembly_2025-11-17_21-35-35_entity_number_800,0,887,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b6a6c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-35-35_entity_number_800,887.0
