sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-19_12-35_646289.0,0,1480,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd0d820>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1480.0
assembly_2025-11-19_12-35_646289.0,0,1480,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdab2f60>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1480.0
assembly_2025-11-19_12-35_646289.0,0,1481,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde7e480>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1481.0
assembly_2025-11-19_12-35_646289.0,0,1481,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbe33e0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1481.0
assembly_2025-11-19_12-35_646289.0,0,1482,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbce360>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1482.0
assembly_2025-11-19_12-35_646289.0,0,1482,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9af7a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1482.0
assembly_2025-11-19_12-35_646289.0,0,1483,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6072c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1483.0
assembly_2025-11-19_12-35_646289.0,0,1483,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd652120>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1483.0
assembly_2025-11-19_12-35_646289.0,0,1484,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb5eea0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1484.0
assembly_2025-11-19_12-35_646289.0,0,1484,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd90cda0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1484.0
assembly_2025-11-19_12-35_646289.0,0,1485,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf5bec0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1485.0
assembly_2025-11-19_12-35_646289.0,0,1485,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf5bc20>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1485.0
assembly_2025-11-19_12-35_646289.0,0,1486,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce06bce0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1486.0
assembly_2025-11-19_12-35_646289.0,0,1486,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cddfdee0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1486.0
assembly_2025-11-19_12-35_646289.0,0,1487,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9ae2a0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1487.0
assembly_2025-11-19_12-35_646289.0,0,1487,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb5fc80>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1487.0
assembly_2025-11-19_12-35_646289.0,0,1488,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdac9340>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1488.0
assembly_2025-11-19_12-35_646289.0,0,1488,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd62f260>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1488.0
assembly_2025-11-19_12-35_646289.0,0,1489,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdad50a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1489.0
assembly_2025-11-19_12-35_646289.0,0,1489,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd737020>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1489.0
assembly_2025-11-19_12-35_646289.0,0,1490,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6042c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1490.0
assembly_2025-11-19_12-35_646289.0,0,1490,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8080e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1490.0
assembly_2025-11-19_12-35_646289.0,0,1491,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbff080>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1491.0
assembly_2025-11-19_12-35_646289.0,0,1491,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd869400>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1491.0
assembly_2025-11-19_12-35_646289.0,0,1492,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcef4a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1492.0
assembly_2025-11-19_12-35_646289.0,0,1492,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde935c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1492.0
assembly_2025-11-19_12-35_646289.0,0,1493,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9af860>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1493.0
assembly_2025-11-19_12-35_646289.0,0,1493,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd869ac0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1493.0
assembly_2025-11-19_12-35_646289.0,0,1494,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cddffb60>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1494.0
assembly_2025-11-19_12-35_646289.0,0,1494,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde562a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1494.0
assembly_2025-11-19_12-35_646289.0,0,1495,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0a6960>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1495.0
assembly_2025-11-19_12-35_646289.0,0,1495,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf94bc0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1495.0
assembly_2025-11-19_12-35_646289.0,0,1496,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9f64e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1496.0
assembly_2025-11-19_12-35_646289.0,0,1496,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9f7da0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1496.0
assembly_2025-11-19_12-35_646289.0,0,1497,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd40620>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1497.0
assembly_2025-11-19_12-35_646289.0,0,1497,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd29820>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1497.0
assembly_2025-11-19_12-35_646289.0,0,1498,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0a5040>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1498.0
assembly_2025-11-19_12-35_646289.0,0,1498,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce089a00>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1498.0
assembly_2025-11-19_12-35_646289.0,0,1499,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9f69c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1499.0
assembly_2025-11-19_12-35_646289.0,0,1499,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda148c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1499.0
assembly_2025-11-19_12-35_646289.0,0,1500,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbae480>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1500.0
assembly_2025-11-19_12-35_646289.0,0,1500,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbaeae0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1500.0
assembly_2025-11-19_12-35_646289.0,0,1501,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce04a000>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1501.0
assembly_2025-11-19_12-35_646289.0,0,1501,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce04ac60>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1501.0
assembly_2025-11-19_12-35_646289.0,0,1502,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0c4c20>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1502.0
assembly_2025-11-19_12-35_646289.0,0,1502,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdee74a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1502.0
assembly_2025-11-19_12-35_646289.0,0,1503,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb3ac00>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1503.0
assembly_2025-11-19_12-35_646289.0,0,1503,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb707a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1503.0
assembly_2025-11-19_12-35_646289.0,0,1504,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd85940>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1504.0
assembly_2025-11-19_12-35_646289.0,0,1504,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9f7260>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1504.0
assembly_2025-11-19_12-35_646289.0,0,1505,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbfd280>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1505.0
assembly_2025-11-19_12-35_646289.0,0,1505,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcecaa0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1505.0
assembly_2025-11-19_12-35_646289.0,0,1506,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce033c20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1506.0
assembly_2025-11-19_12-35_646289.0,0,1506,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce031dc0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1506.0
assembly_2025-11-19_12-35_646289.0,0,1507,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd87b60>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1507.0
assembly_2025-11-19_12-35_646289.0,0,1507,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdda4740>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1507.0
assembly_2025-11-19_12-35_646289.0,0,1508,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd62ec00>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1508.0
assembly_2025-11-19_12-35_646289.0,0,1508,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd969e20>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1508.0
assembly_2025-11-19_12-35_646289.0,0,1509,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf00f20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1509.0
assembly_2025-11-19_12-35_646289.0,0,1509,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf5a720>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1509.0
assembly_2025-11-19_12-35_646289.0,0,1510,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf00f80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1510.0
assembly_2025-11-19_12-35_646289.0,0,1510,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde90f80>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1510.0
assembly_2025-11-19_12-35_646289.0,0,1511,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce032930>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1511.0
assembly_2025-11-19_12-35_646289.0,0,1511,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce049ee0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1511.0
assembly_2025-11-19_12-35_646289.0,0,1512,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde7d280>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1512.0
assembly_2025-11-19_12-35_646289.0,0,1512,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdad5a60>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1512.0
assembly_2025-11-19_12-35_646289.0,0,1513,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6f0800>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1513.0
assembly_2025-11-19_12-35_646289.0,0,1513,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd5df320>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1513.0
assembly_2025-11-19_12-35_646289.0,0,1514,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd67d340>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1514.0
assembly_2025-11-19_12-35_646289.0,0,1514,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd735820>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1514.0
assembly_2025-11-19_12-35_646289.0,0,1515,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda17ec0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1515.0
assembly_2025-11-19_12-35_646289.0,0,1515,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda71040>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1515.0
assembly_2025-11-19_12-35_646289.0,0,1516,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd82a900>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1516.0
assembly_2025-11-19_12-35_646289.0,0,1516,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd5dd700>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1516.0
assembly_2025-11-19_12-35_646289.0,0,1517,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6513a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1517.0
assembly_2025-11-19_12-35_646289.0,0,1517,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd43ce0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1517.0
assembly_2025-11-19_12-35_646289.0,0,1518,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd2a840>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1518.0
assembly_2025-11-19_12-35_646289.0,0,1518,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbff4a0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1518.0
assembly_2025-11-19_12-35_646289.0,0,1519,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf5a7e0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1519.0
assembly_2025-11-19_12-35_646289.0,0,1519,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf42a80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1519.0
assembly_2025-11-19_12-35_646289.0,0,1520,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd928b00>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1520.0
assembly_2025-11-19_12-35_646289.0,0,1520,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd67dbe0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1520.0
assembly_2025-11-19_12-35_646289.0,0,1521,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcec860>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1521.0
assembly_2025-11-19_12-35_646289.0,0,1521,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd29940>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1521.0
assembly_2025-11-19_12-35_646289.0,0,1522,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd90e9c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1522.0
assembly_2025-11-19_12-35_646289.0,0,1522,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd713d40>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1522.0
assembly_2025-11-19_12-35_646289.0,0,1523,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf01b20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1523.0
assembly_2025-11-19_12-35_646289.0,0,1523,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf02a80>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1523.0
assembly_2025-11-19_12-35_646289.0,0,1524,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd989d60>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1524.0
assembly_2025-11-19_12-35_646289.0,0,1524,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd5466c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1524.0
assembly_2025-11-19_12-35_646289.0,0,1525,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc58920>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1525.0
assembly_2025-11-19_12-35_646289.0,0,1525,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdced040>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1525.0
assembly_2025-11-19_12-35_646289.0,0,1526,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd712ba0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1526.0
assembly_2025-11-19_12-35_646289.0,0,1526,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd713980>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1526.0
assembly_2025-11-19_12-35_646289.0,0,1527,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdfee900>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1527.0
assembly_2025-11-19_12-35_646289.0,0,1527,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce088560>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,1527.0
