sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-17_21-34-14_entity_number_800,0,321,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412f866c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,321.0
assembly_2025-11-17_21-34-14_entity_number_800,0,321,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c9f260>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,321.0
assembly_2025-11-17_21-34-14_entity_number_800,0,322,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd3470>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,322.0
assembly_2025-11-17_21-34-14_entity_number_800,0,322,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41331b620>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,322.0
assembly_2025-11-17_21-34-14_entity_number_800,0,323,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4112580e0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,323.0
assembly_2025-11-17_21-34-14_entity_number_800,0,323,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413274530>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,323.0
assembly_2025-11-17_21-34-14_entity_number_800,0,324,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415200920>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,324.0
assembly_2025-11-17_21-34-14_entity_number_800,0,324,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c305f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,324.0
assembly_2025-11-17_21-34-14_entity_number_800,0,325,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd1c10>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,325.0
assembly_2025-11-17_21-34-14_entity_number_800,0,325,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414f2bc80>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,325.0
assembly_2025-11-17_21-34-14_entity_number_800,0,326,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c32240>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,326.0
assembly_2025-11-17_21-34-14_entity_number_800,0,326,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d80bf0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,326.0
assembly_2025-11-17_21-34-14_entity_number_800,0,327,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413318530>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,327.0
assembly_2025-11-17_21-34-14_entity_number_800,0,327,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412f84620>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,327.0
assembly_2025-11-17_21-34-14_entity_number_800,0,328,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412f85fd0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,328.0
assembly_2025-11-17_21-34-14_entity_number_800,0,328,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411259b20>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,328.0
assembly_2025-11-17_21-34-14_entity_number_800,0,329,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150fb740>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,329.0
assembly_2025-11-17_21-34-14_entity_number_800,0,329,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150fa810>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,329.0
assembly_2025-11-17_21-34-14_entity_number_800,0,330,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414f2a660>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,330.0
assembly_2025-11-17_21-34-14_entity_number_800,0,330,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40fdc8f80>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,330.0
assembly_2025-11-17_21-34-14_entity_number_800,0,331,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c23e30>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,331.0
assembly_2025-11-17_21-34-14_entity_number_800,0,331,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413b04fe0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,331.0
assembly_2025-11-17_21-34-14_entity_number_800,0,332,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41331b470>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,332.0
assembly_2025-11-17_21-34-14_entity_number_800,0,332,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f29a90>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,332.0
assembly_2025-11-17_21-34-14_entity_number_800,0,333,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd3c20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,333.0
assembly_2025-11-17_21-34-14_entity_number_800,0,333,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd15b0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,333.0
assembly_2025-11-17_21-34-14_entity_number_800,0,334,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d83110>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,334.0
assembly_2025-11-17_21-34-14_entity_number_800,0,334,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415241e50>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,334.0
assembly_2025-11-17_21-34-14_entity_number_800,0,335,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c31520>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,335.0
assembly_2025-11-17_21-34-14_entity_number_800,0,335,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f29c40>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,335.0
assembly_2025-11-17_21-34-14_entity_number_800,0,336,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414aee3c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,336.0
assembly_2025-11-17_21-34-14_entity_number_800,0,336,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413277a70>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,336.0
assembly_2025-11-17_21-34-14_entity_number_800,0,337,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c9efc0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,337.0
assembly_2025-11-17_21-34-14_entity_number_800,0,337,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2a930>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,337.0
assembly_2025-11-17_21-34-14_entity_number_800,0,338,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415240e60>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,338.0
assembly_2025-11-17_21-34-14_entity_number_800,0,338,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c49790>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,338.0
assembly_2025-11-17_21-34-14_entity_number_800,0,339,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411ff8410>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,339.0
assembly_2025-11-17_21-34-14_entity_number_800,0,339,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d81b50>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,339.0
assembly_2025-11-17_21-34-14_entity_number_800,0,340,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c4aa20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,340.0
assembly_2025-11-17_21-34-14_entity_number_800,0,340,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4128ddeb0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,340.0
assembly_2025-11-17_21-34-14_entity_number_800,0,341,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd14c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,341.0
assembly_2025-11-17_21-34-14_entity_number_800,0,341,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c96ab0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,341.0
assembly_2025-11-17_21-34-14_entity_number_800,0,342,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d80500>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,342.0
assembly_2025-11-17_21-34-14_entity_number_800,0,342,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c33b90>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,342.0
assembly_2025-11-17_21-34-14_entity_number_800,0,343,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411ffa480>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,343.0
assembly_2025-11-17_21-34-14_entity_number_800,0,343,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c95d00>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,343.0
assembly_2025-11-17_21-34-14_entity_number_800,0,344,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd2030>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,344.0
assembly_2025-11-17_21-34-14_entity_number_800,0,344,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41125ae40>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,344.0
assembly_2025-11-17_21-34-14_entity_number_800,0,345,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413276030>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,345.0
assembly_2025-11-17_21-34-14_entity_number_800,0,345,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c9ea20>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,345.0
assembly_2025-11-17_21-34-14_entity_number_800,0,346,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150dfda0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,346.0
assembly_2025-11-17_21-34-14_entity_number_800,0,346,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41e39a750>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,346.0
assembly_2025-11-17_21-34-14_entity_number_800,0,347,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411ff87a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,347.0
assembly_2025-11-17_21-34-14_entity_number_800,0,347,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411ff9790>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,347.0
assembly_2025-11-17_21-34-14_entity_number_800,0,348,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d81340>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,348.0
assembly_2025-11-17_21-34-14_entity_number_800,0,348,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411259a90>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,348.0
assembly_2025-11-17_21-34-14_entity_number_800,0,349,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d83cb0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,349.0
assembly_2025-11-17_21-34-14_entity_number_800,0,349,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415242db0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,349.0
assembly_2025-11-17_21-34-14_entity_number_800,0,350,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d81160>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,350.0
assembly_2025-11-17_21-34-14_entity_number_800,0,350,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd0650>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,350.0
assembly_2025-11-17_21-34-14_entity_number_800,0,351,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150faf60>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,351.0
assembly_2025-11-17_21-34-14_entity_number_800,0,351,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150f9c40>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,351.0
assembly_2025-11-17_21-34-14_entity_number_800,0,352,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412d812e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,352.0
assembly_2025-11-17_21-34-14_entity_number_800,0,352,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415241190>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,352.0
assembly_2025-11-17_21-34-14_entity_number_800,0,353,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150fb860>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,353.0
assembly_2025-11-17_21-34-14_entity_number_800,0,353,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150de600>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,353.0
assembly_2025-11-17_21-34-14_entity_number_800,0,354,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150f9a30>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,354.0
assembly_2025-11-17_21-34-14_entity_number_800,0,354,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150f95b0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,354.0
assembly_2025-11-17_21-34-14_entity_number_800,0,355,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c22900>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,355.0
assembly_2025-11-17_21-34-14_entity_number_800,0,355,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412f848f0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,355.0
assembly_2025-11-17_21-34-14_entity_number_800,0,356,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c95fd0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,356.0
assembly_2025-11-17_21-34-14_entity_number_800,0,356,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147561e0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,356.0
assembly_2025-11-17_21-34-14_entity_number_800,0,357,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150f8770>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,357.0
assembly_2025-11-17_21-34-14_entity_number_800,0,357,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411ff9340>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,357.0
assembly_2025-11-17_21-34-14_entity_number_800,0,358,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413319f10>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,358.0
assembly_2025-11-17_21-34-14_entity_number_800,0,358,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c9e0c0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,358.0
assembly_2025-11-17_21-34-14_entity_number_800,0,359,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2aea0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,359.0
assembly_2025-11-17_21-34-14_entity_number_800,0,359,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413b05940>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,359.0
assembly_2025-11-17_21-34-14_entity_number_800,0,360,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41331ae40>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,360.0
assembly_2025-11-17_21-34-14_entity_number_800,0,360,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414aed460>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,360.0
assembly_2025-11-17_21-34-14_entity_number_800,0,361,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4150facc0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,361.0
assembly_2025-11-17_21-34-14_entity_number_800,0,361,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c96840>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,361.0
assembly_2025-11-17_21-34-14_entity_number_800,0,362,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415240830>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,362.0
assembly_2025-11-17_21-34-14_entity_number_800,0,362,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415241010>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,362.0
assembly_2025-11-17_21-34-14_entity_number_800,0,363,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c975f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,363.0
assembly_2025-11-17_21-34-14_entity_number_800,0,363,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2a2d0>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,363.0
assembly_2025-11-17_21-34-14_entity_number_800,0,364,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd2f00>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,364.0
assembly_2025-11-17_21-34-14_entity_number_800,0,364,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4128dea50>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,364.0
assembly_2025-11-17_21-34-14_entity_number_800,0,365,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b458173440>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,365.0
assembly_2025-11-17_21-34-14_entity_number_800,0,365,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411bd3110>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,365.0
assembly_2025-11-17_21-34-14_entity_number_800,0,366,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c9f140>>,BDC,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,366.0
assembly_2025-11-17_21-34-14_entity_number_800,0,366,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40fdc8200>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,366.0
assembly_2025-11-17_21-34-14_entity_number_800,0,367,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413c30470>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_21-34-14_entity_number_800,367.0
